[train: 1, 1100 / 7500] FPS: 35.2 (299.9)  ,  DataTime: 0.202 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.227  ,  Loss/total: 3.44244  ,  Loss/giou: 0.49868  ,  Loss/l1: 0.05483  ,  Loss/location: 2.17092  ,  IoU: 0.56558
[train: 1, 1150 / 7500] FPS: 35.2 (346.3)  ,  DataTime: 0.202 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.227  ,  Loss/total: 3.36099  ,  Loss/giou: 0.49536  ,  Loss/l1: 0.05418  ,  Loss/location: 2.09936  ,  IoU: 0.56824
[train: 1, 1200 / 7500] FPS: 35.3 (360.8)  ,  DataTime: 0.201 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.226  ,  Loss/total: 3.28524  ,  Loss/giou: 0.49169  ,  Loss/l1: 0.05355  ,  Loss/location: 2.03410  ,  IoU: 0.57127
[train: 1, 1250 / 7500] FPS: 35.2 (318.1)  ,  DataTime: 0.202 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.227  ,  Loss/total: 3.21313  ,  Loss/giou: 0.48791  ,  Loss/l1: 0.05295  ,  Loss/location: 1.97256  ,  IoU: 0.57433
[train: 1, 1300 / 7500] FPS: 35.4 (8.7)  ,  DataTime: 0.201 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.226  ,  Loss/total: 3.14720  ,  Loss/giou: 0.48440  ,  Loss/l1: 0.05238  ,  Loss/location: 1.91651  ,  IoU: 0.57709
[train: 1, 1350 / 7500] FPS: 35.8 (344.6)  ,  DataTime: 0.199 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.224  ,  Loss/total: 3.08739  ,  Loss/giou: 0.48172  ,  Loss/l1: 0.05194  ,  Loss/location: 1.86427  ,  IoU: 0.57933
[train: 1, 1400 / 7500] FPS: 35.8 (16.0)  ,  DataTime: 0.198 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.223  ,  Loss/total: 3.03040  ,  Loss/giou: 0.47912  ,  Loss/l1: 0.05145  ,  Loss/location: 1.81488  ,  IoU: 0.58135
[train: 1, 1450 / 7500] FPS: 35.9 (343.1)  ,  DataTime: 0.198 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.223  ,  Loss/total: 2.97861  ,  Loss/giou: 0.47687  ,  Loss/l1: 0.05110  ,  Loss/location: 1.76937  ,  IoU: 0.58321
[train: 1, 1500 / 7500] FPS: 36.1 (350.5)  ,  DataTime: 0.197 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.222  ,  Loss/total: 2.92788  ,  Loss/giou: 0.47414  ,  Loss/l1: 0.05060  ,  Loss/location: 1.72660  ,  IoU: 0.58537
[train: 1, 1550 / 7500] FPS: 36.1 (7.6)  ,  DataTime: 0.197 (0.002)  ,  ForwardTime: 0.023  ,  TotalTime: 0.222  ,  Loss/total: 2.87942  ,  Loss/giou: 0.47129  ,  Loss/l1: 0.05016  ,  Loss/location: 1.68603  ,  IoU: 0.58760
